,Stage 0,
dV_req_stage,4.209024939,
ign_after_t_0,FALSE,
dV_before_t_0,2.10451247,
t_burn_req,0.483755905,
t_total,0.483755905,
t_ign,0.241915029,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,8.698053692,
a_f,8.70338849,
dV_req,4.209024939,
,Stage 0,
Isp,700,
T,249999.984741211,
m_dry,16736.0982313803,
m_wet,27383.6481533945,
v_e,6864.655,
dV_avail,3380.00575306658,
m_dot,36.4184339549782,
dv_prev,0,
dV_req_stage,885.153334137589,
ign_after_t_0,False,
dV_before_t_0,442.576667068795,
t_burn_req,90.9642850115293,
t_total,90.9642850115293
t_ign,46.9477926695578
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,1
a_i,9.129535383335
a_f,10.3859964657157
dV_req,885.153334137589
,Stage 0,
Isp,700,
T,249999.984741211,
m_dry,16736.0981163593,
m_wet,24069.7826109827,
v_e,6864.655,
dV_avail,2494.5419676177,
m_dot,36.4184339549782,
dv_prev,0,
dV_req_stage,7.37689827278896,
ign_after_t_0,False,
dV_before_t_0,3.68844913639448,
t_burn_req,0.709859911145087,
t_total,0.709859911145087
t_ign,0.355025309312623
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,1
a_i,10.3864662503076
a_f,10.397633758121
dV_req,7.37689827278896
,Stage 0,
Isp,700,
T,249999.984741211,
m_dry,16736.0980787829,
m_wet,24043.6437092721,
v_e,6864.655,
dV_avail,2487.08316857059,
m_dot,36.4184339549782,
dv_prev,0,
dV_req_stage,92.4736991903121,
ign_after_t_0,False,
dV_before_t_0,46.236849595156,
t_burn_req,8.83398439836747,
t_total,8.83398439836747
t_ign,4.43186745743646
highestUsedStage,0
lowestUsedStage,0
usedStages:LENGTH,1
a_i,10.3977578342172
a_f,10.5387736050739
dV_req,92.4736991903121
Phobos Scrap Return,Stage 0,
Isp,690,
T,900,
m_dry,5296.46510582614,
m_wet,13292.3860624433,
v_e,6766.5885,
dV_avail,6226.28830337452,
m_dot,0.133006462562338,
dv_prev,0,
